Date,Open,High,Low,Close,Change,Change%,Devation%,trx_cnt,trx_record,avg_cnt,amount,FI,IT,Dealer,Big3,FI_Share%,loanM_chg,loanM_chg%,loanS_chg,loanS_chg%,loan_M_S%
2020/11/25,82.4,82.5,81.5,82,0,0,1.22,"23,352","10,804",2.2,19.2,"+2,791",-64,"-1,410","+1,317",45,+192,"42,738",-5,"1,419",3.3
2020/11/26,82.6,83.2,82.5,83,+1,+1.22,0.85,"35,654","15,087",2.4,29.6,"-2,114",+40,+792,"-1,282",45,"+1,322","44,060",+32,"1,451",3.3
2020/11/27,83,83,82.5,82.6,-0.4,-0.48,0.6,"21,517","10,239",2.1,17.8,"-2,082",0,-227,"-2,309",45,-831,"43,229",-19,"1,432",3.3
2020/11/30,82.7,83,82,82.3,-0.3,-0.36,1.21,"66,105","11,699",5.7,54.4,"-2,857",+21,-266,"-3,102",45,+410,"43,639",0,"1,432",3.3
2020/12/01,82.5,82.9,82.2,82.9,+0.6,+0.73,0.85,"24,824","9,164",2.7,20.5,"+6,109",+75,+631,"+6,814",45,+149,"43,788",-6,"1,426",3.3
2020/12/02,83,83.3,82.4,82.7,-0.2,-0.24,1.09,"38,584","15,581",2.5,31.9,"-6,772","-4,264",+304,"-10,732",45,"+2,852","46,640",+3,"1,429",3.1
2020/12/03,82.3,82.4,81.9,82,-0.7,-0.85,0.6,"30,689","14,542",2.1,25.2,"-12,392",-381,-432,"-13,205",44.9,+524,"47,164",-17,"1,412",3
2020/12/04,83,83.4,82.6,82.9,+0.9,+1.1,0.98,"48,068","20,329",2.4,39.9,"+1,212",0,+174,"+1,386",44.9,"+1,000","48,164",+60,"1,472",3.1
2020/12/07,83.3,88.1,83.1,87.9,+5,+6.03,6.03,"163,868","80,798",2,141.2,"+9,466","+2,365","+7,308","+19,139",45,"+15,074","63,238",+235,"1,707",2.7
2020/12/08,88.4,89.7,87.3,87.6,-0.3,-0.34,2.73,"118,756","56,530",2.1,105,"+1,382","+4,748","-3,211","+2,919",45,"-5,263","57,986",+25,"1,732",3
2020/12/09,88.5,89.3,88.2,89,+1.4,+1.6,1.26,"67,953","31,573",2.2,60.3,"+7,195","+4,193","+2,606","+13,994",45,+320,"58,646",-48,"1,671",2.8
2020/12/10,88.4,88.7,87.1,87.7,-1.3,-1.46,1.8,"54,581","27,323",2,48,"-1,175","+3,105",-481,"+1,449",45,"-2,998","55,648",-40,"1,631",2.9
2020/12/11,88.5,88.5,85.8,87.6,-0.1,-0.11,3.08,"61,349","29,628",2.1,53.5,"+9,743","+4,759","-1,184","+13,318",45.1,"-1,602","54,046",-28,"1,603",3
2020/12/14,88.3,89,87.7,87.7,+0.1,+0.11,1.48,"47,988","21,135",2.3,42.4,"+1,701","+1,056",+650,"+3,407",45.1,"+1,953","55,999",+27,"1,630",2.9
2020/12/15,88.3,88.3,86.5,87.1,-0.6,-0.68,2.05,"38,956","18,357",2.1,33.9,"+4,053",-18,"-2,357","+1,679",45.1,"-2,314","53,685",-65,"1,565",2.9
2020/12/16,88,88.2,87.4,88.2,+1.1,+1.26,0.92,"47,026","21,515",2.2,41.3,"+11,714",+351,+367,"+12,432",45.2,+274,"53,959",+18,"1,583",2.9
2020/12/17,88.3,88.4,87.6,87.8,-0.4,-0.45,0.91,"28,098","12,277",2.3,24.7,"+3,579","+1,230",-220,"+4,589",45.2,-602,"53,357",-317,"1,266",2.4
2020/12/18,88.1,88.2,87.5,87.7,-0.1,-0.11,0.8,"27,788","11,920",2.3,24.4,-114,"+1,075",-630,+331,45.2,-858,"52,499",-3,"1,263",2.4
2020/12/21,88.1,88.5,86.9,88,+0.3,+0.34,1.82,"28,905","14,714",2,25.4,"+3,815",+92,+318,"+4,225",45.2,+27,"52,526",-14,"1,249",2.4
2020/12/22,88,90.5,87.5,87.7,-0.3,-0.34,3.41,"94,049","44,931",2.1,83.7,"+14,832",-10,"+4,150","+18,972",45.4,"-2,487","50,039",+129,"1,378",2.8
2020/12/23,88.5,89.4,88.3,88.8,+1.1,+1.25,1.25,"56,278","25,699",2.2,50,"+21,994",+153,-668,"+21,479",45.5,-45,"49,994",+243,"1,621",3.2
2020/12/24,89.5,89.9,89,89.6,+0.8,+0.9,1.01,"41,264","18,937",2.2,36.9,"+7,504",-98,"+2,079","+9,485",45.6,+321,"50,315",+26,"1,647",3.3
2020/12/25,90.9,92.2,90.8,91.8,+2.2,+2.46,1.56,"114,608","61,188",1.9,105,"+13,961",+330,"+6,057","+20,349",45.7,"+5,621","55,936",+207,"1,854",3.3
2020/12/28,92.4,93,91.8,91.8,0,0,1.31,"67,627","34,315",2,62.4,"-7,790",+7,+551,"-7,232",45.6,-216,"55,720",-68,"1,786",3.2
2020/12/29,91.8,91.8,90.4,90.4,-1.4,-1.53,1.53,"46,148","26,781",1.7,41.9,"-2,745",-54,"-1,321","-4,120",45.6,"-1,415","54,305",-82,"1,704",3.1
2020/12/30,91,91.6,90.1,91.6,+1.2,+1.33,1.66,"40,527","20,750",2,36.9,"+15,509",-49,+685,"+16,145",45.8,-451,"53,854",+48,"1,752",3.3
2020/12/31,91.5,92,91.1,92,+0.4,+0.44,0.98,"32,420","16,438",2,29.7,"+6,926",-40,-627,"+6,259",45.8,"-1,019","52,835",-16,"1,736",3.3
2021/01/04,93.4,100,93.3,99.9,+7.9,+8.59,7.28,"233,727","115,789",2,225.9,"+46,741","+1,071","+16,142","+63,954",46.2,"+12,511","65,346",+675,"2,411",3.7
2021/01/05,101,105,101,104,+4.1,+4.1,4,"234,178","114,366",2,241.8,"+26,053",+455,"-4,316","+22,193",46.3,"-2,133","63,213",+829,"3,240",5.1
2021/01/06,107.5,109,102,105,+1,+0.96,6.73,"222,119","114,160",1.9,234.7,"+33,176",+396,"-9,276","+24,296",46.6,"-4,186","59,027",+266,"3,506",5.9
2021/01/07,108,108,105.5,107,+2,+1.9,2.38,"114,654","59,013",1.9,122.4,"+30,119",+246,"+2,034","+32,400",46.8,"+1,218","60,245",-82,"3,424",5.7
2021/01/08,109,109.5,106,108,+1,+0.93,3.27,"115,547","61,278",1.9,124.3,"+27,447",+492,+202,"+28,140",47,"-3,341","56,904",-55,"3,369",5.9
2021/01/11,108,109,106.5,107.5,-0.5,-0.46,2.31,"70,525","39,544",1.8,75.8,"-3,093","+1,770",+403,-920,47,+797,"57,701",-144,"3,225",5.6
2021/01/12,106.5,107,103,104,-3.5,-3.26,3.72,"106,622","56,730",1.9,111.2,"+17,321","+2,952","-8,097","+12,176",47.1,"-3,278","54,423",-248,"2,977",5.5
2021/01/13,105,107,105,106.5,+2.5,+2.4,1.92,"83,561","40,226",2.1,88.6,"+11,580",+208,"+1,908","+13,696",47.2,"+3,439","57,862",-138,"2,839",4.9
2021/01/14,109,117,108,116,+9.5,+8.92,8.45,"321,272","141,468",2.3,363.9,"+93,879",+635,"+15,884","+110,398",47.8,"+7,049","64,911",+714,"3,553",5.5
2021/01/15,118,119,113,115.5,-0.5,-0.43,5.17,"171,273","86,061",2,198.2,"+4,323","+1,431","-3,568","+2,186",47.8,"-4,346","60,565",+328,"3,881",6.4
2021/01/18,115.5,116,111,114,-1.5,-1.3,4.33,"95,825","52,153",1.8,108.4,"-2,436","+1,747",-98,-787,47.8,"+1,090","61,655",-636,"3,245",5.3
2021/01/19,115,116.5,114,115,+1,+0.88,2.19,"95,320","45,246",2.1,109.7,"+10,093","+1,096","+2,485","+13,674",47.9,"+4,687","66,342",-57,"3,188",4.8
2021/01/20,116.5,118.5,114,114.5,-0.5,-0.43,3.91,"133,840","62,204",2.2,155.3,"+1,874","+4,349","-3,341","+2,881",47.9,"-2,410","63,932",+493,"3,681",5.8
2021/01/21,116.5,117.5,115,117,+2.5,+2.18,2.18,"88,149","41,785",2.1,102.6,"+10,878",+575,"+2,317","+13,771",48,"+1,545","65,477",+434,"4,115",6.3
2021/01/22,117.5,121.5,117,121.5,+4.5,+3.85,3.85,"222,772","108,571",2.1,267.8,"+28,344","+4,202","+5,765","+38,311",48.2,"+8,956","74,433",+240,"4,355",5.9
2021/01/25,122,124,117.5,123,+1.5,+1.23,5.35,"144,137","70,532",2,174.1,"+10,428","+5,201","+3,409","+19,037",48.3,"+1,295","75,728",-70,"4,285",5.7
2021/01/26,122.5,125,120,122,-1,-0.81,4.07,"129,763","64,483",2,158.8,"+8,220",-34,"-1,359","+6,828",48.3,"-5,698","70,030",-35,"4,250",6.1
2021/01/27,124,124.5,122.5,123,+1,+0.82,1.64,"100,937","41,497",2.4,123.5,"+6,312",+818,"+1,800","+8,930",48.4,"+1,365","71,395",+83,"4,333",6.1
2021/01/28,120,121,118,118.5,-4.5,-3.66,2.44,"126,110","67,691",1.9,150.4,"-6,610","+1,900","-3,043","-7,753",48.3,"-3,343","68,052",-63,"4,270",6.3
2021/01/29,119,120,111.5,111.5,-7,-5.91,7.17,"182,193","94,768",1.9,209.5,"-1,458",+261,"-7,761","-8,958",48.3,"-6,054","61,998",+505,"4,775",7.7
2021/02/01,111,114.5,108,113,+1.5,+1.35,5.83,"126,542","57,812",2.2,140.1,"+15,225",+814,-531,"+15,508",48.4,-139,"61,859",+26,"4,801",7.8
2021/02/02,115,118,114,116.5,+3.5,+3.1,3.54,"84,723","41,228",2.1,98.3,"+6,852",+471,"+1,168","+8,491",48.4,+455,"62,314",+13,"4,814",7.7
2021/02/03,118,118.5,115,116.5,0,0,3,"61,266","26,771",2.3,71.4,"+10,022",+335,"-1,274","+9,083",48.5,-790,"61,524",-24,"4,790",7.8
2021/02/04,114.5,116,113,114,-2.5,-2.15,2.58,"64,822","32,329",2,74,"+2,111",+158,"-2,131",+138,48.5,-753,"60,771",-45,"4,745",7.8
2021/02/05,115,116.5,113,113.5,-0.5,-0.44,3.07,"88,546","44,497",2,101.4,"-9,374",-26,"-2,746","-12,146",48.5,"-1,185","59,586",-60,"4,685",7.9
2021/02/17,115,116,112.5,114,+0.5,+0.44,3.08,"91,569","43,802",2.1,104.4,"-1,685",-98,"-1,040","-2,823",48.5,+835,"60,265",+943,"5,628",9.3
2021/02/18,113.5,114.5,113,113,-1,-0.88,1.32,"47,384","24,592",1.9,53.8,"-6,516",+43,+346,"-6,127",48.4,+85,"60,350",+18,"5,646",9.4
2021/02/19,112,112.5,109.5,110,-3,-2.65,2.65,"87,883","46,144",1.9,97,"-6,274","-2,676","-1,719","-10,668",48.4,"+1,061","61,411",+395,"6,041",9.8
2021/02/22,111.5,114,111,111,+1,+0.91,2.73,"60,772","32,269",1.9,68.2,"-4,767",-73,-113,"-4,953",48.3,-657,"60,754",+52,"6,093",10
2021/02/23,109.5,112.5,108.5,111.5,+0.5,+0.45,3.6,"51,484","26,413",1.9,56.9,"+9,155",-403,-985,"+7,766",48.4,-58,"60,696",+408,"6,501",10.7
2021/02/24,112,114,110.5,110.5,-1,-0.9,3.14,"59,398","29,603",2,66.5,"-9,317",-129,-3,"-9,449",48.3,+963,"61,659",-68,"6,433",10.4
2021/02/25,115,116.5,114,116.5,+6,+5.43,2.26,"113,087","53,677",2.1,130.3,"+37,391",+674,"+1,404","+39,469",48.6,"+4,095","65,754",-108,"6,325",9.6
2021/02/26,114.5,115,112,112,-4.5,-3.86,2.58,"122,127","55,063",2.2,137.9,"-56,513","+2,215","-2,774","-57,072",48.2,"+1,580","67,334",-962,"5,363",8
2021/03/02,114.5,114.5,112,112,0,0,2.23,"54,679","24,377",2.2,62.1,"+2,194",+353,-305,"+2,242",48.2,"-2,425","64,909",-82,"5,281",8.1
2021/03/03,113,116,112,115.5,+3.5,+3.12,3.57,"90,671","36,128",2.5,103.9,"+14,810",+167,"+4,394","+19,372",48.3,"+6,424","71,333",-73,"5,208",7.3
2021/03/04,115.5,116,112,114.5,-1,-0.87,3.46,"79,492","30,614",2.6,90.6,"-10,423",+986,-225,"-9,661",48.2,"-3,355","67,978",-120,"5,088",7.5
2021/03/05,113.5,116,112.5,115,+0.5,+0.44,3.06,"87,263","34,097",2.6,100.1,"-7,578","+2,085",-454,"-5,947",48.1,"+5,347","73,325",+190,"5,278",7.2
2021/03/08,116,116.5,113,113.5,-1.5,-1.3,3.04,"54,725","23,284",2.4,62.8,"+1,654",+297,-180,"+1,771",48.2,"-2,403","70,922",+201,"5,479",7.7
2021/03/09,113,115,112,115,+1.5,+1.32,2.64,"44,151","20,125",2.2,50.2,"+7,965","+1,936",-624,"+9,277",48.3,-877,"70,045",+31,"5,510",7.9
2021/03/10,116,117,115,115.5,+0.5,+0.43,1.74,"49,011","20,545",2.4,56.8,"+10,468",+230,-330,"+10,368",48.3,-940,"69,105",+64,"5,574",8.1
2021/03/11,116.5,118,116,117,+1.5,+1.3,1.73,"76,016","36,312",2.1,88.9,"+15,585",-56,"+2,891","+18,420",48.4,"+3,874","72,979","+1,281","6,855",9.4
2021/03/12,117.5,120,117.5,120,+3,+2.56,2.14,"97,812","51,423",1.9,116.6,"+17,713","+1,910","+5,191","+24,814",48.6,+51,"73,030",-44,"6,811",9.3
2021/03/15,120,122,118.5,121,+1,+0.83,2.92,"70,166","35,682",2,84.3,"+18,634",-10,+697,"+19,321",48.7,+648,"73,678",-623,"6,188",8.4
2021/03/16,121.5,123.5,121,123,+2,+1.65,2.07,"93,899","46,078",2,115,"+27,427",+70,+521,"+28,017",48.8,"-5,163","68,515",-469,"5,719",8.3
2021/03/17,123.5,128,123,126,+3,+2.44,4.07,"145,610","75,496",1.9,183.3,"+43,648",+134,+643,"+44,425",49.1,"-1,714","66,801",-644,"5,075",7.6
2021/03/18,128,131.5,128,129.5,+3.5,+2.78,2.78,"139,459","70,643",2,181,"+31,769","+1,595","+2,181","+35,545",49.4,"+1,387","68,188",+126,"5,201",7.6
2021/03/19,127,127,123.5,123.5,-6,-4.63,2.7,"168,584","88,025",1.9,210.4,"-32,651","+5,492",+4,"-27,154",49.1,"+1,566","69,754",-267,"4,934",7.1
