Date,Open,High,Low,Close,Change,Change%,Devation%,trx_cnt,trx_record,avg_cnt,amount,FI,IT,Dealer,Big3,FI_Share%,loanM_chg,loanM_chg%,loanS_chg,loanS_chg%,loan_M_S%
2020/05/07,294.5,299,294.5,297.5,+1.5,+0.51,1.52,"28,017","13,149",2.1,83.2,"-3,801",+141,+987,"-2,673",75.9,-252,"27,027",-1,"1,839",6.8
2020/05/08,300,300,296,297.5,0,0,1.34,"35,614","14,345",2.5,106.2,"-10,659",-51,+476,"-10,234",75.9,+442,"27,469",-14,"1,825",6.6
2020/05/11,300,301.5,298.5,301,+3.5,+1.18,1.01,"32,379","14,920",2.2,97.3,"+1,037",+465,+567,"+2,069",75.9,-747,"26,722",-22,"1,803",6.7
2020/05/12,297.5,298.5,295,295,-6,-1.99,1.16,"52,495","29,073",1.8,155.5,"-30,764",+178,+179,"-30,407",75.8,"+1,478","28,200",-104,"1,699",6
2020/05/13,293,297,292.5,297,+2,+0.68,1.53,"46,158","14,555",3.2,136.2,"-7,340",+718,-89,"-6,711",75.7,-239,"27,961",+34,"1,733",6.2
2020/05/14,293,295,292.5,293,-4,-1.35,0.84,"34,481","21,482",1.6,101.2,"-18,201",+451,+43,"-17,707",75.6,+353,"28,314",-55,"1,678",5.9
2020/05/15,297.5,298.5,294.5,298,+5,+1.71,1.37,"44,305","20,071",2.2,131.7,"+8,841",+933,+120,"+9,894",75.7,"-1,096","27,218",+102,"1,780",6.5
2020/05/18,291,293.5,290,290,-8,-2.68,1.17,"96,872","49,640",2,282.2,"-42,709",-245,-290,"-43,244",75.5,"+1,314","28,532",-196,"1,584",5.6
2020/05/19,294,294,291.5,291.5,+1.5,+0.52,0.86,"53,083","22,033",2.4,155.3,"-1,108","+1,171",+160,+224,75.5,-45,"28,487",+88,"1,672",5.9
2020/05/20,293,294,291,294,+2.5,+0.86,1.03,"36,790","16,906",2.2,107.7,"+11,620",+150,+122,"+11,892",75.6,"-1,543","26,944",+88,"1,760",6.5
2020/05/21,296,298,295,297.5,+3.5,+1.19,1.02,"36,299","17,064",2.1,107.8,"+11,763",+166,+808,"+12,737",75.6,"-1,020","25,924",+74,"1,834",7.1
2020/05/22,294.5,295,291,292,-5.5,-1.85,1.34,"41,139","22,345",1.8,120.3,"-19,301",+104,+97,"-19,100",75.5,"+1,139","27,063",-23,"1,811",6.7
2020/05/25,290.5,293,288.5,292,0,0,1.54,"32,942","14,585",2.3,95.7,"-8,520",-42,+369,"-8,193",75.5,+83,"27,146",-160,"1,651",6.1
2020/05/26,295,297.5,293.5,295.5,+3.5,+1.2,1.37,"35,817","19,524",1.8,106.1,"+16,341",+719,+199,"+17,259",75.6,"-1,372","25,774",+114,"1,765",6.8
2020/05/27,297,298,295.5,296.5,+1,+0.34,0.85,"23,376","11,244",2.1,69.3,"+4,031",-173,-85,"+3,773",75.6,-558,"25,216",+35,"1,800",7.1
2020/05/28,298.5,298.5,293,294,-2.5,-0.84,1.85,"32,396","13,208",2.5,95.8,-9,-439,+526,+78,75.6,-10,"25,206",-66,"1,734",6.9
2020/05/29,292,292.5,290,292,-2,-0.68,0.85,"96,611","21,037",4.6,281.7,"-21,159",-254,"+1,685","-19,728",75.5,"+1,124","26,330",-293,"1,441",5.5
2020/06/01,294,296.5,293.5,295.5,+3.5,+1.2,1.03,"37,936","15,502",2.4,112.1,"+9,082",-13,+145,"+9,214",75.5,-957,"25,373",-69,"1,372",5.4
2020/06/02,296,297.5,296,296.5,+1,+0.34,0.51,"26,664","9,743",2.7,79.1,"+4,214",+208,+84,"+4,506",75.5,"-1,109","24,264",+23,"1,395",5.7
2020/06/03,300,301,298,301,+4.5,+1.52,1.01,"67,894","33,062",2.1,203.5,"+14,653",+376,"+4,470","+19,499",75.6,-89,"24,175",+69,"1,464",6.1
2020/06/04,305,306,304,306,+5,+1.66,0.66,"47,225","24,482",1.9,144.1,"+14,766",+405,+467,"+15,638",75.6,"-1,429","22,746",+51,"1,515",6.7
2020/06/05,308.5,312,308,311.5,+5.5,+1.8,1.31,"44,077","24,096",1.8,136.6,"+19,834",+286,+768,"+20,888",75.7,"-1,069","21,677",-99,"1,416",6.5
2020/06/08,316,319,315,318,+6.5,+2.09,1.28,"52,043","28,581",1.8,165,"+11,671","+1,572",-94,"+13,149",75.8,-316,"21,361",-101,"1,315",6.2
2020/06/09,316.5,319,314,319,+1,+0.31,1.57,"37,068","19,981",1.9,117.5,"+9,579",-363,-272,"+8,944",75.8,-570,"20,791",-65,"1,250",6
2020/06/10,319,324,318,322.5,+3.5,+1.1,1.88,"42,207","22,670",1.9,135.7,"+10,342",-536,+706,"+10,512",75.8,-619,"20,172",-62,"1,188",5.9
2020/06/11,325.5,327,318.5,320.5,-2,-0.62,2.64,"50,612","27,061",1.9,163.4,"+16,042",-146,"-1,404","+14,492",75.8,"-1,801","18,371",-377,811,4.4
2020/06/12,313,317.5,312.5,316,-4.5,-1.4,1.56,"46,971","25,263",1.9,148.1,"+4,883",-39,+958,"+5,802",75.8,+103,"18,474",-749,62,0.3
2020/06/15,316,317.5,308.5,309.5,-6.5,-2.06,2.85,"51,032","29,255",1.7,159.6,"-6,463",+385,-277,"-6,355",75.8,"+1,952","20,426",-62,0,0
2020/06/16,317,317,314,315,+5.5,+1.78,0.97,"40,725","19,377",2.1,128.2,"+15,690",-97,"+1,477","+17,070",75.8,+240,"20,666",0,0,0
2020/06/17,316.5,317,313.5,315,0,0,1.11,"34,693","16,218",2.1,109.2,"+5,115",-18,-666,"+4,431",75.8,+388,"21,054",0,0,0
2020/06/18,314.5,315,313,314.5,+2,+0.64,0.64,"35,443","11,897",3,111.2,"+6,577",-33,"-2,376","+4,168",75.8,+139,"21,193",+156,156,0.7
2020/06/19,314,314.5,312,314.5,0,0,0.79,"48,130","12,915",3.7,151,+700,-265,"-1,012",-577,75.8,-722,"20,471",+209,365,1.8
2020/06/22,314.5,316.5,312,312,-2.5,-0.79,1.43,"37,375","18,836",2,117.2,"+4,989",-140,+76,"+4,925",75.8,+706,"21,177",+28,393,1.9
2020/06/23,316,316.5,312.5,315,+3,+0.96,1.28,"41,300","15,959",2.6,129.8,"+17,043",+491,+196,"+17,730",76,+92,"21,269",+78,471,2.2
2020/06/24,319,320,316,317.5,+2.5,+0.79,1.27,"55,464","27,086",2,176.4,"+24,048",-167,+716,"+24,597",76,+55,"21,324",-71,400,1.9
2020/06/29,314,315,310,312,-5.5,-1.73,1.57,"56,673","30,558",1.9,177,"-8,238",+760,-333,"-7,811",76,"+1,703","23,027",-42,358,1.6
2020/06/30,313.5,314,311,313,+1,+0.32,0.96,"49,242","16,165",3,153.9,"+11,941",-115,+503,"+12,329",76.1,+804,"23,831",+13,371,1.6
2020/07/01,315,318,314,317.5,+4.5,+1.44,1.28,"29,685","15,617",1.9,94,"+9,093",+122,-389,"+8,826",76.1,"-1,016","22,815",+87,458,2
2020/07/02,319,322,318,322,+4.5,+1.42,1.26,"37,789","18,355",2.1,121.2,"+6,445",+472,+100,"+7,017",76.1,-782,"22,033",+63,521,2.4
2020/07/03,327,330.5,326.5,329.5,+7.5,+2.33,1.24,"55,657","30,235",1.8,182.8,"+24,697","+3,316",-354,"+27,659",76.2,"-1,479","20,554",+287,808,3.9
2020/07/06,332.5,338,332,338,+8.5,+2.58,1.82,"57,256","31,866",1.8,192,"+11,930",-8,+945,"+12,867",76.3,+733,"21,287",+168,976,4.6
2020/07/07,343.5,346,338,338.5,+0.5,+0.15,2.37,"59,046","32,076",1.8,201.4,"+11,775",-204,+73,"+11,644",76.3,-773,"20,514",+134,"1,110",5.4
2020/07/08,337.5,342.5,337.5,341,+2.5,+0.74,1.48,"33,813","16,673",2,115.2,"+1,383",-81,"+1,096","+2,398",76.3,-103,"20,411",-7,"1,103",5.4
2020/07/09,346,347,343,345,+4,+1.17,1.17,"37,410","20,205",1.9,129.1,"+10,482",+86,+136,"+10,704",76.4,-101,"20,310",+154,"1,257",6.2
2020/07/10,352.5,353,345.5,348.5,+3.5,+1.01,2.17,"60,902","32,227",1.9,213,"+23,962",+25,-129,"+23,857",76.4,"-1,321","18,989",+195,"1,452",7.6
2020/07/13,351,354.5,350.5,354.5,+6,+1.72,1.15,"49,460","23,217",2.1,174.3,"+4,862",-391,+576,"+5,047",76.5,+275,"19,264",-34,"1,418",7.4
2020/07/14,355,364,354.5,363.5,+9,+2.54,2.68,"63,030","30,996",2,226,"-2,446",-373,+997,"-1,822",76.4,"+1,331","20,595",+292,"1,710",8.3
2020/07/15,366,370,361,363,-0.5,-0.14,2.48,"75,105","37,607",2,274.9,"-2,621",-483,-560,"-3,665",76.5,-450,"20,145",+111,"1,821",9
2020/07/16,359,361,353.5,357.5,-5.5,-1.52,2.07,"68,583","35,598",1.9,245.1,"-17,400",-1,+929,"-16,472",76.4,"+1,497","21,642",-274,"1,547",7.1
2020/07/17,361,369,360,367,+9.5,+2.66,2.52,"66,403","36,729",1.8,242.4,"+9,822",+682,"-2,311","+8,193",76.5,"-2,599","19,043",+384,"1,931",10.1
2020/07/20,370,370,362.5,366,-1,-0.27,2.04,"44,940","23,335",1.9,164.9,"+2,320","-1,149",-844,+327,76.5,-779,"18,264",+75,"2,006",11
2020/07/21,372.5,387,371.5,383,+17,+4.64,4.23,"64,440","40,266",1.6,244.9,"+17,561",-370,-955,"+16,236",76.6,+694,"18,958",+706,"2,712",14.3
2020/07/22,381,386,379,384,+1,+0.26,1.83,"43,960","25,530",1.7,168.4,"-9,217",-611,-605,"-10,433",76.5,+19,"18,977",+47,"2,759",14.5
2020/07/23,382,383,379,381.5,-2.5,-0.65,1.04,"45,397","22,916",2,173,"-13,179",-121,-495,"-13,795",76.5,-46,"18,931",-72,"2,687",14.2
2020/07/24,390,395,382,386,+4.5,+1.18,3.41,"90,989","45,099",2,353.7,"+13,378",+50,"-1,820","+11,609",76.5,-64,"18,867",+58,"2,745",14.5
2020/07/27,420.5,424.5,416.5,424.5,+38.5,+9.97,2.07,"103,316","49,294",2.1,436.4,"+18,818","-1,554",+865,"+18,128",76.6,"+3,486","22,353","+1,137","3,882",17.4
2020/07/28,464,466.5,428.5,435,+10.5,+2.47,8.95,"172,158","92,239",1.9,778,"-1,947","-1,528",-124,"-3,599",76.6,"-1,261","21,092",-54,"3,828",18.1
2020/07/29,428,431.5,419.5,422,-13,-2.99,2.76,"88,641","53,111",1.7,376.5,"-7,727","-1,767","-1,690","-11,184",76.6,"+2,308","23,400",-10,"3,818",16.3
2020/07/30,436.5,441,428.5,434,+12,+2.84,2.96,"69,937","36,627",1.9,303.3,-663,-290,+574,-379,76.6,+887,"24,287",-24,"3,794",15.6
2020/07/31,426,432,425.5,425.5,-8.5,-1.96,1.5,"50,485","27,653",1.8,215.7,"-15,669",-242,+962,"-14,949",76.5,"+1,934","26,221",-346,"3,448",13.1
2020/08/03,420.5,424,415,416,-9.5,-2.23,2.12,"77,289","43,360",1.8,323.4,"-18,260",-122,+327,"-18,055",76.4,+443,"26,664",-377,"3,071",11.5
2020/08/04,421.5,425.5,418.5,425.5,+9.5,+2.28,1.68,"41,697","22,250",1.9,176,"+10,534",+66,-175,"+10,425",76.5,-738,"25,926",+64,"3,135",12.1
2020/08/05,430.5,433.5,426,429,+3.5,+0.82,1.76,"47,461","24,715",1.9,203.6,"-1,269",+115,-159,"-1,313",76.5,-175,"25,751",-156,"2,979",11.6
2020/08/06,437.5,438,431,435,+6,+1.4,1.63,"43,444","22,414",1.9,188.8,"+11,731",+62,+130,"+11,923",76.5,"-1,369","24,382",-29,"2,950",12.1
2020/08/07,433.5,434,428,433,-2,-0.46,1.38,"37,611","19,739",1.9,162.2,"+2,937",+65,-307,"+2,695",76.5,-534,"23,848",+34,"2,984",12.5
2020/08/10,427.5,437.5,427.5,435.5,+2.5,+0.58,2.31,"36,068","21,342",1.7,156.7,"+6,043",+105,+412,"+6,560",76.6,-236,"23,612",-33,"2,951",12.5
2020/08/11,432,435,429,429,-6.5,-1.49,1.38,"34,545","20,297",1.7,149.2,"-4,559",+82,-179,"-4,656",76.5,-347,"23,265",+127,"3,078",13.2
2020/08/12,422,423.5,419,419,-10,-2.33,1.05,"53,980","32,761",1.6,227.2,"-18,678",+254,"-1,686","-20,110",76.5,+560,"23,825",-328,"2,750",11.5
2020/08/13,428,429,424.5,429,+10,+2.39,1.07,"45,669","21,499",2.1,195.1,"+16,852",+550,-856,"+16,546",76.5,"-1,486","22,339",+189,"2,939",13.2
2020/08/14,424,428,423,427,-2,-0.47,1.17,"24,260","12,642",1.9,103.3,"-3,686",-192,+155,"-3,723",76.5,+521,"22,860",-56,"2,883",12.6
2020/08/17,427,435,425.5,435,+8,+1.87,2.22,"34,608","20,823",1.7,149.3,"+12,916",+162,"+1,348","+14,426",76.6,-409,"22,451",-33,"2,850",12.7
2020/08/18,440,440.5,432,433,-2,-0.46,1.95,"45,504","21,119",2.2,198.2,"+8,299",+88,-95,"+8,292",76.6,"-1,119","21,332",+132,"2,982",14
2020/08/19,436,436.5,427.5,427.5,-5.5,-1.27,2.08,"31,487","18,279",1.7,135.7,"-1,659",+100,-57,"-1,616",76.6,+536,"21,868",-94,"2,888",13.2
2020/08/20,427,427.5,401,415,-12.5,-2.92,6.2,"75,155","45,670",1.6,313.5,"-7,048",-594,"-1,647","-9,289",76.6,+443,"22,311",-219,"2,669",12
2020/08/21,421.5,427,420,424.5,+9.5,+2.29,1.69,"41,956","23,059",1.8,177.7,"+9,317",+200,-132,"+9,385",76.6,-106,"22,205",+84,"2,753",12.4
2020/08/24,427.5,434.5,425,428,+3.5,+0.82,2.24,"49,199","24,672",2,211.4,"+2,410",+103,+921,"+3,433",76.7,+165,"22,370",+50,"2,803",12.5
2020/08/25,433.5,436,430.5,434.5,+6.5,+1.52,1.29,"37,025","22,035",1.7,160.8,"-2,408",+19,+274,"-2,115",76.6,-83,"22,287",+103,"2,906",13
2020/08/26,435.5,442,435,442,+7.5,+1.73,1.61,"41,406","25,305",1.6,181.7,"+4,212",-141,+491,"+4,562",76.7,+354,"22,641",+236,"3,142",13.9
2020/08/27,448,453.5,444,444,+2,+0.45,2.15,"57,207","31,575",1.8,256.6,"-7,587",+156,-605,"-8,036",76.6,+653,"23,294",+48,"3,190",13.7
2020/08/28,440,440.5,431,435,-9,-2.03,2.14,"57,039","35,253",1.6,248.7,"-15,191",+162,+670,"-14,359",76.6,"+1,159","24,453",-23,"3,167",13
2020/08/31,437,439.5,426.5,426.5,-8.5,-1.95,2.99,"88,570","28,294",3.1,381.1,"-14,369",+97,+137,"-14,135",76.5,"+1,387","25,840",-311,"2,856",11.1
2020/09/01,430,435,428,435,+8.5,+1.99,1.64,"50,130","17,137",2.9,216.8,"+7,541",-291,-463,"+6,787",76.5,-530,"25,310",-25,"2,831",11.2
2020/09/02,441,441,430.5,433,-2,-0.46,2.41,"42,013","20,242",2.1,182.7,"+5,263",+132,-145,"+5,250",76.6,-135,"25,175",-489,"2,342",9.3
2020/09/03,439.5,439.5,433.5,436,+3,+0.69,1.39,"40,684","17,810",2.3,177.7,"+12,838","-1,574",-241,"+11,023",76.6,-819,"24,356",+18,"2,360",9.7
2020/09/04,427,432.5,427,429,-7,-1.61,1.26,"51,350","27,893",1.8,220.5,"-18,325",-15,+530,"-17,810",76.5,"+1,350","25,706",-154,"2,206",8.6
2020/09/07,428,432.5,425,426,-3,-0.7,1.75,"39,855","20,003",2,170.6,0,+178,+86,+264,76.5,+350,"26,056",-355,"1,851",7.1
2020/09/08,428,433,427.5,431,+5,+1.17,1.29,"23,715","12,440",1.9,102.1,"+1,965",+56,-241,"+1,780"
2020/09/09,425,428,423,427,-4,-0.93,1.16,"40,727","21,740",1.9,173.1,"-12,963",+4,+70,"-12,889",76.4,+354,"25,943",-359,"1,412",5.4
2020/09/10,432.5,435,430.5,435,+8,+1.87,1.05,"35,282","18,244",1.9,152.8,"+12,479",+226,-435,"+12,270",76.5,"-1,151","24,792",-300,"1,112",4.5
2020/09/11,435.5,436.5,432.5,436.5,+1.5,+0.34,0.92,"34,893","14,647",2.4,151.7,"+4,190",+298,-368,"+4,120",76.5,-383,"24,409","-1,095",17,0.07
2020/09/14,436,442,435.5,441,+4.5,+1.03,1.49,"39,326","19,854",2,172.8,"-1,837",+192,+385,"-1,260",76.5,+389,"24,798",-17,0,0
2020/09/15,440.5,447,439.5,445,+4,+0.91,1.7,"39,661","21,845",1.8,176.1,+738,-130,+522,"+1,130",76.5,"-2,242","22,556",0,0,0
2020/09/16,460,462,455.5,458,+13,+2.92,1.46,"70,608","38,172",1.8,323.8,"+22,604",+382,+234,"+23,220",76.6,-454,"22,102",0,0,0
2020/09/17,453,455,446.5,448.5,-7,-1.54,1.87,"44,421","26,718",1.7,200.1,"-17,732","-1,193","-1,186","-20,112",76.5,"+1,304","23,406",+470,470,2
2020/09/18,447,449.5,443,444,-4.5,-1,1.45,"53,000","20,849",2.5,236,"-9,885",-638,+307,"-10,216",76.5,"+1,192","24,598",+27,497,2
2020/09/21,443.5,450,440,440,-4,-0.9,2.25,"40,194","25,834",1.6,178.4,"-14,061",-871,"-2,174","-17,106",76.4,+661,"25,259",+583,"1,080",4.3
2020/09/22,440,441,436,437,-3,-0.68,1.14,"36,843","22,692",1.6,161.4,"-7,555",-746,"-1,647","-9,949",76.4,+594,"25,853",+118,"1,198",4.6
2020/09/23,436,438.5,432,433.5,-3.5,-0.8,1.49,"47,427","27,828",1.7,205.9,"-12,336","-3,349","-2,398","-18,083",76.3,"+1,414","27,267",-40,"1,158",4.2
2020/09/24,425.5,429,423,423,-10.5,-2.42,1.38,"82,510","54,922",1.5,350.8,"-41,023",+279,-624,"-41,368",76.2,"+2,482","29,749",+20,"1,178",4
2020/09/25,427,428,421,424,+1,+0.24,1.65,"41,263","23,290",1.8,175.2,+930,-392,"-1,226",-688,76.2,-339,"29,410",+44,"1,222",4.2
2020/09/28,427,431.5,424.5,431.5,+7.5,+1.77,1.65,"34,427","19,286",1.8,147.6,"+4,103",+365,-23,"+4,445",76.2,+341,"29,751",+8,"1,230",4.1
2020/09/29,432.5,435,428,431,-0.5,-0.12,1.62,"42,731","18,647",2.3,184.2,"+2,194",+47,-46,"+2,195",76.2,-292,"29,459",+10,"1,240",4.2
2020/09/30,430.5,435,430.5,433,+2,+0.46,1.04,"28,859","14,203",2,125,"+3,215",+43,+236,"+3,494",76.2,-419,"29,040",-37,"1,203",4.1
2020/10/05,438,438,431.5,432.5,-0.5,-0.12,1.5,"33,239","18,148",1.8,144.5,"+3,448",+10,"+1,123","+4,581",76.3,+216,"29,256",-23,"1,180",4
2020/10/06,441.5,442,437.5,439.5,+7,+1.62,1.04,"36,276","20,189",1.8,159.4,"+12,856",+96,-102,"+12,850",76.3,-674,"28,582",+32,"1,212",4.2
2020/10/07,435,445,435,443,+3.5,+0.8,2.28,"44,691","24,438",1.8,196.9,"+7,501",+20,+324,"+7,845",76.3,+99,"28,681",+100,"1,312",4.6
2020/10/08,450,454,448.5,453,+10,+2.26,1.24,"60,854","37,378",1.6,274.6,"+28,937",+601,+134,"+29,672",76.5,-899,"27,782",+227,"1,539",5.5
2020/10/12,458,462,457.5,460,+7,+1.55,0.99,"67,645","36,118",1.9,310.6,"+17,746",+44,-92,"+17,698",76.5,-882,"26,900",+317,"1,856",6.9
2020/10/13,465,465,456.5,462,+2,+0.43,1.85,"46,304","25,938",1.8,213.5,"+12,183",+340,-219,"+12,304",76.6,"-1,337","25,563",+179,"2,035",8
2020/10/14,460.5,461,457,459,-3,-0.65,0.87,"52,677","22,599",2.3,241.6,"-7,107",+229,-636,"-7,514",76.6,-40,"25,523",-22,"2,013",7.9
2020/10/15,456,456.5,450,453,-6,-1.31,1.42,"49,987","23,794",2.1,226.7,"-12,186",+124,-272,"-12,334",76.5,+672,"26,195",+769,"2,782",10.6
2020/10/16,451,456,448.5,449,-4,-0.88,1.66,"46,877","26,589",1.8,211.5,0,-365,0,-365
2020/10/19,453,457.5,451,457.5,+8.5,+1.89,1.45,"34,847","17,112",2,158.5,"+10,276",-139,"-1,239","+8,898",76.5,-414,"24,334",+157,"2,662",10.9
2020/10/20,455.5,457,451,451,-6.5,-1.42,1.31,"26,568","12,725",2.1,120.7,"-2,908",-123,-407,"-3,438",76.5,+375,"24,709",-55,"2,607",10.6
2020/10/21,453.5,456,451,453,+2,+0.44,1.11,"29,907","15,490",1.9,135.6,"+8,137",-48,"-3,908","+4,181",76.6,-754,"23,955",-474,"2,133",8.9
2020/10/22,450,455,449.5,455,+2,+0.44,1.21,"25,286","10,354",2.4,114.4,"+5,688",-30,-602,"+5,056",76.6,-221,"23,734",+212,"2,345",9.9
2020/10/23,458,458,451.5,452,-3,-0.66,1.43,"18,777","9,909",1.9,85.2,"-1,944",-21,+299,"-1,666",76.6,+404,"24,138",-28,"2,317",9.6
2020/10/26,455,455,450,450,-2,-0.44,1.11,"15,801","17,664",0.89,71.4,"-5,634",-39,-338,"-6,011",76.6,+201,"24,339",-97,"2,220",9.1
2020/10/27,447.5,448.5,445.5,447,-3,-0.67,0.67,"31,795","30,644",1,142.1,"-7,628",+22,-728,"-8,334",76.5,+764,"25,100",-110,"2,110",8.4
2020/10/28,445,447,443,444,-3,-0.67,0.89,"26,222","35,598",0.74,116.6,"-8,128",-180,"-2,944","-11,253",76.5,+440,"25,540",+14,"2,124",8.3
2020/10/29,436.5,439.5,435.5,437,-7,-1.58,0.9,"43,075","55,027",0.78,188.3,"-21,574",-15,-887,"-22,476",76.4,"+1,611","27,151",+88,"2,212",8.1
2020/10/30,437,437,432,432,-5,-1.14,1.14,"49,771","46,871",1.1,216.1,"-19,152",-16,"-1,380","-20,548",76.3,+285,"27,436",+63,"2,275",8.3
2020/11/02,433,435.5,428,435.5,+3.5,+0.81,1.74,"34,540","35,704",0.97,149,-306,+13,+141,-152,76.4,+446,"27,882",-124,"2,151",7.7
2020/11/03,439.5,443,438,441,+5.5,+1.26,1.15,"31,462","21,031",1.5,138.5,"+2,539",+71,+227,"+2,837",76.4,-91,"27,791",-45,"2,106",7.6
2020/11/04,444.5,451.5,443,450,+9,+2.04,1.93,"37,930","30,087",1.3,169.7,"+8,858",+122,+799,"+9,779",76.4,-692,"27,099",-153,"1,953",7.2
2020/11/05,451.5,451.5,445.5,451,+1,+0.22,1.33,"35,056","24,757",1.4,157.4,0,+110,0,+110
2020/11/06,455,455.5,450,452.5,+1.5,+0.33,1.22,"32,644","20,999",1.6,147.9,"+15,508",-117,-594,"+14,797",76.5,-965,"25,086",-3,"1,904",7.6
2020/11/09,458,460,454,458.5,+6,+1.33,1.33,"43,416","27,868",1.6,198.7,"+15,953",-170,+836,"+16,619",76.6,-24,"25,062",+74,"1,978",7.9
2020/11/10,452,454.5,448.5,451,-7.5,-1.64,1.31,"36,787","31,009",1.2,166.1,"-10,994",+19,"-1,133","-12,109",76.5,+472,"25,534",-27,"1,951",7.6
2020/11/11,448.5,457,448.5,457,+6,+1.33,1.88,"40,356","23,150",1.7,183.3,"+4,286",-159,"+2,411","+6,538",76.5,-850,"24,684",+16,"1,967",8
2020/11/12,463,463.5,457.5,458,+1,+0.22,1.31,"57,994","28,011",2.1,266.9,"+13,587",-79,+53,"+13,560",76.6,-769,"23,915",-6,"1,961",8.2
2020/11/13,459,462,456.5,462,+4,+0.87,1.2,"31,484","21,663",1.5,144.8,"+5,213",-649,+553,"+5,117",76.6,-123,"23,792",+52,"2,013",8.5
2020/11/16,470,484.5,469,484,+22,+4.76,3.35,"83,381","67,363",1.2,396.6,"+25,722",-179,"+1,789","+27,331",76.7,+321,"24,113",+573,"2,586",10.7
2020/11/17,502,506,485.5,485.5,+1.5,+0.31,4.24,"75,764","68,560",1.1,374.5,"-1,109",-500,"-1,061","-2,670",76.7,-411,"23,702",+67,"2,653",11.2
2020/11/18,490,497,486.5,497,+11.5,+2.37,2.16,"56,608","38,186",1.5,278.8,"+7,517",-122,"-1,052","+6,343",76.7,+252,"23,954",+200,"2,853",11.9
2020/11/19,499,499,490,490,-7,-1.41,1.81,"47,345","40,198",1.2,233.2,"-15,161",-616,+646,"-15,131",76.7,+858,"24,812",-190,"2,663",10.7
2020/11/20,486,490,486,488,-2,-0.41,0.82,"35,243","30,557",1.2,171.9,"-10,335",-25,+852,"-9,508",76.6,+704,"25,516",-54,"2,609",10.2
2020/11/23,494.5,498.5,492,496.5,+8.5,+1.74,1.33,"43,708","26,794",1.6,216.6,"+1,752",-37,+89,"+1,804",76.6,-253,"25,263",-3,"2,606",10.3
2020/11/24,499.5,500,491.5,492,-4.5,-0.91,1.71,"38,630","34,407",1.1,191.1,"-11,104",+105,+499,"-10,501",76.6,+10,"25,273",-279,"2,327",9.2
2020/11/25,495,495.5,487,487,-5,-1.02,1.73,"47,180","40,066",1.2,231.4,"-12,649",-392,-649,"-13,690",76.6,+125,"25,398",-159,"2,168",8.5
2020/11/26,489,493.5,488,489,+2,+0.41,1.13,"31,844","19,587",1.6,156.1,"-6,887",-150,+466,"-6,571",76.5,+605,"26,003",-39,"2,129",8.2
2020/11/27,487.5,492,486.5,489,0,0,1.12,"35,197","21,314",1.7,172.1,"-5,914",-194,-134,"-6,242",76.5,+157,"26,160",-143,"1,986",7.6
2020/11/30,493,493.5,480.5,480.5,-8.5,-1.74,2.66,"149,312","49,362",3,721,"-33,427",-42,"+1,226","-32,243",76.4,"+2,172","28,332",-182,"1,804",6.4
2020/12/01,489.5,490,483.5,490,+9.5,+1.98,1.35,"38,341","24,827",1.5,187.2,+587,+211,+397,"+1,195",76.4,-731,"27,601",+27,"1,831",6.6
2020/12/02,499.5,500,493.5,499,+9,+1.84,1.33,"60,208","35,624",1.7,299.7,"+10,469",+106,-415,"+10,160",76.4,"-1,125","26,476",+41,"1,872",7.1
2020/12/03,499.5,499.5,495,497,-2,-0.4,0.9,"36,920","25,651",1.4,183.7,"-4,885",+13,-57,"-4,929",76.4,-469,"26,007",-10,"1,862",7.2
2020/12/04,498.5,505,497.5,503,+6,+1.21,1.51,"54,471","35,708",1.5,273.1,"+18,731",+77,-340,"+18,468",76.4,-231,"25,776",-271,"1,591",6.2
2020/12/07,512,515,506,514,+11,+2.19,1.79,"45,494","34,767",1.3,232.4,"+1,320","+1,258",-410,"+2,168",76.5,+196,"25,929",-91,"1,488",5.7
2020/12/08,514,525,509,524,+10,+1.95,3.11,"41,830","35,895",1.2,216.7,"+1,044","+2,363",-229,"+3,178",76.5,-307,"25,651",-112,"1,400",5.5
2020/12/09,521,524,520,520,-4,-0.76,0.76,"46,832","31,749",1.5,244.2,"-13,081","+1,126",-24,"-11,979",76.4,-282,"25,369",-244,"1,156",4.6
2020/12/10,511,515,510,512,-8,-1.54,0.96,"43,991","49,079",0.9,225.2,"-12,067","+1,323","-1,290","-12,034",76.4,+156,"25,525",-460,696,2.7
2020/12/11,517,517,505,516,+4,+0.78,2.34,"51,297","50,929",1,262.6,"-1,662","+1,820",-554,-395,76.4,"-1,384","24,141",-678,18,0.07
2020/12/14,512,513,508,508,-8,-1.55,0.97,"30,810","33,415",0.92,157,"-8,480",+514,-416,"-8,382",76.3,+666,"24,807",-16,2,0.01
2020/12/15,507,510,504,504,-4,-0.79,1.18,"43,060","43,967",0.98,217.8,"-8,008",+838,-620,"-7,791",76.3,+18,"24,825",-2,0,0
2020/12/16,509,515,507,512,+8,+1.59,1.59,"53,661","30,574",1.8,275,"+7,960",+363,-155,"+8,168",76.3,+136,"24,961",0,0,0
2020/12/17,515,515,508,508,-2,-0.39,1.37,"39,286","34,785",1.1,200.5,-843,-474,-238,"-1,555",76.3,-436,"24,525",+195,195,0.8
2020/12/18,508,512,507,510,+2,+0.39,0.98,"40,626","20,638",2,206.9,"+9,050","-1,714",-698,"+6,638",76.3,-352,"24,173",+157,352,1.5
